id_celda,num_reportes,num_puntos_criticos,num_cestas,tiene_macroruta,dist_cesta_mas_cercana,dist_punto_critico,target_riesgo
C03899,0.0,0.0,4.0,1,24.176032436738982,1024.0002297742005,1
C03900,0.0,0.0,0.0,1,169.95321888269825,903.158667811444,1
C03901,0.0,0.0,4.0,1,80.28459606014385,771.715688673645,1
C03902,0.0,0.0,2.0,1,62.9286378106275,572.6275243786624,1
C03903,0.0,0.0,0.0,1,166.43425793197255,430.41777287541584,1
C03904,0.0,0.0,20.0,1,83.65347783266789,409.4101082509206,1
C03905,0.0,0.0,13.0,1,15.416146402023161,299.58811298516235,1
C03906,0.0,0.0,18.0,1,19.491295624038383,303.45280219943686,1
C03907,0.0,0.0,6.0,1,22.82893789210373,261.0935411477163,1
C03908,0.0,0.0,0.0,1,218.20107398208094,304.92330287468855,1
C03909,0.0,1.0,1.0,1,124.40354307601359,66.99140859760374,1
C03910,0.0,0.0,29.0,1,11.695559896128549,189.301024830155,1
C03911,0.0,5.0,52.0,1,12.875394273164806,17.93839886852453,1
C03912,0.0,0.0,3.0,1,148.54565712256942,211.4783295493426,1
C03913,0.0,0.0,0.0,1,167.25879806249415,299.7062838426076,1
C03914,0.0,0.0,0.0,1,163.71012402459095,381.0563316893386,1
C03915,0.0,0.0,14.0,1,23.13483714927324,469.25767879583964,1
C03916,0.0,0.0,0.0,1,232.9394642757497,648.2295969000363,1
C03918,0.0,0.0,44.0,1,18.021160604091545,365.32310062768937,1
C03919,0.0,0.0,50.0,1,16.86084763024753,319.10421747526635,1
C03920,0.0,0.0,24.0,1,56.5525446235476,232.90800706740714,1
C03921,0.0,0.0,8.0,1,73.4420249541162,362.8564149932045,1
C03922,0.0,0.0,28.0,1,19.3905778319603,466.8688681940937,1
C03923,0.0,0.0,0.0,1,166.5878941908523,316.1756202888456,1
C03924,0.0,0.0,35.0,1,38.65683271589816,315.5687621307568,1
C03925,0.0,1.0,39.0,1,69.94611596400972,66.40581997805646,1
C03926,0.0,0.0,67.0,1,12.371356073121206,185.02924693458033,1
C03927,0.0,0.0,48.0,1,3.270814103229109,208.5039776560706,1
C03928,0.0,1.0,17.0,1,33.97886357355538,89.63815974967801,1
C03929,0.0,0.0,45.0,1,18.729393487714624,312.4037302405565,1
C03930,0.0,0.0,70.0,1,22.85326187136404,478.83600996201227,1
C03931,0.0,0.0,30.0,1,60.465375584880164,324.66714323475594,1
C03932,0.0,0.0,12.0,1,77.54498981969573,326.39482740401195,1
C03933,0.0,0.0,29.0,1,38.27705648214113,482.34677651661775,1
C03934,0.0,0.0,13.0,1,44.55192802911524,551.1551277572511,1
C03935,0.0,0.0,26.0,1,62.82124363032512,348.4070127533879,1
C03936,0.0,0.0,87.0,1,17.050461869091098,252.98798038319345,1
C03937,0.0,0.0,36.0,1,3.8232183530296453,362.7924887604411,1
C03938,0.0,0.0,47.0,1,24.2814603587062,504.1352911768928,1
C03939,0.0,0.0,22.0,1,92.87609736778056,313.6606081916475,1
C03940,0.0,0.0,16.0,1,92.58714363738754,260.02608033098903,1
C03941,0.0,0.0,71.0,1,8.735499684613403,402.29858037711455,1
C03942,0.0,0.0,33.0,1,24.50849797123702,617.3125084546607,1
C03943,0.0,0.0,5.0,1,87.78535247703843,851.6485885714419,1
C03944,0.0,0.0,19.0,1,67.18190433060725,1087.4273440754753,1
C03945,0.0,0.0,6.0,1,102.41703568916546,902.6618345767148,1
C03946,0.0,0.0,28.0,1,36.22932818787059,756.371963097363,1
C03947,0.0,0.0,48.0,1,26.825432601076947,674.0910216863276,1
C03948,0.0,0.0,51.0,1,59.15006738300314,679.4842635973811,1
C03949,0.0,0.0,7.0,1,107.97287435648954,770.7133211738548,1
C03952,0.0,0.0,0.0,1,394.22284789393785,604.6723272852969,1
C03953,0.0,0.0,0.0,1,152.60267171864172,394.48760789928133,1
C03954,0.0,0.0,3.0,1,50.68267295680158,152.8829553025463,1
C03955,0.0,1.0,20.0,1,8.72650270139732,126.98788626472835,1
C03956,0.0,1.0,13.0,1,53.00676525301802,93.38461339695344,1
C03957,0.0,0.0,4.0,1,70.83511921215899,337.9109717137218,1
C03958,0.0,0.0,2.0,1,125.15921086525488,347.96860005269673,1
C03959,0.0,0.0,6.0,1,122.42161422737189,394.5989889715531,1
C03960,0.0,0.0,21.0,1,49.55295225076936,561.5465943019423,1
C03961,0.0,0.0,10.0,1,52.72670455955945,428.3976796566747,1
C03962,0.0,0.0,0.0,1,164.28010680723568,284.82759500483934,1
C03963,0.0,1.0,10.0,1,25.9286274064501,94.48017338212078,1
C03964,0.0,0.0,20.0,1,21.71987732691931,171.253238695759,1
C03965,0.0,0.0,0.0,1,240.94419228593108,401.346221917861,1
C03974,0.0,0.0,0.0,1,263.9533782792213,678.8853402913687,1
C03975,0.0,0.0,0.0,1,337.39547298286647,493.43390603784076,1
C03976,0.0,0.0,0.0,1,430.1813538171126,388.67561538253705,1
C03977,0.0,0.0,0.0,1,438.6982758051149,428.55623710106835,1
C03978,0.0,0.0,0.0,1,391.1891967120226,484.3083174459324,1
C03979,0.0,0.0,0.0,1,448.2735162162329,637.5135087279917,1
C03980,0.0,0.0,0.0,1,611.4485285431089,838.6253044560726,1
C03981,0.0,0.0,0.0,1,819.6276354383134,1060.7362201496685,1
C04012,0.0,0.0,0.0,1,375.1364593179573,3064.30809855245,1
C04013,0.0,0.0,0.0,1,342.48173918848676,2957.7974210649,1
C04023,0.0,0.0,0.0,1,312.10434234270224,1366.6200691862464,1
C04024,0.0,0.0,0.0,1,240.80145243833377,1209.3580399038715,1
C04025,0.0,0.0,4.0,1,110.68096111553635,1087.4020985162974,1
C04026,0.0,0.0,12.0,1,61.111425554951275,1013.5777123808322,1
C04027,0.0,0.0,2.0,1,123.64905092877414,998.6171609844657,1
C04028,0.0,0.0,0.0,1,128.91947609803591,832.3898580637507,1
C04029,0.0,0.0,2.0,1,139.2022092358686,678.2270891616746,1
C04030,0.0,0.0,0.0,1,313.87212669990566,593.3894953047662,1
C04031,0.0,0.0,0.0,1,311.78456293477285,436.66060295801833,1
C04032,0.0,0.0,4.0,1,80.45350405948676,219.15670125884253,1
C04033,0.0,0.0,2.0,1,108.75239219586004,174.3182068449965,1
C04034,0.0,0.0,18.0,1,49.96145034547206,354.8663436326629,1
C04035,0.0,0.0,8.0,1,25.347600181127593,486.1387139740365,1
C04036,0.0,0.0,6.0,1,48.521298816121465,505.62539686772465,1
C04037,0.0,0.0,0.0,1,200.95417263040915,315.38307857103075,1
C04038,0.0,0.0,0.0,1,152.05393379471758,200.43055065270124,1
C04039,0.0,1.0,28.0,1,24.224244126470843,94.61166614287256,1
C04040,0.0,0.0,34.0,1,22.66213001027586,168.6405519869294,1
C04041,0.0,0.0,2.0,1,128.58383844622662,312.04625171099605,1
C04044,0.0,0.0,18.0,1,38.9856328954522,687.6194620498511,1
C04047,0.0,0.0,24.0,1,78.47159642429963,161.15065638209464,1
C04048,0.0,1.0,15.0,1,44.635508596639454,147.05536123388447,1
C04049,0.0,1.0,38.0,1,8.626186175629012,35.379154689933934,1
C04050,0.0,0.0,53.0,1,10.477682884243192,280.48230377723223,1
C04051,0.0,0.0,23.0,1,17.52599071564926,530.178235009504,1
C04052,0.0,0.0,18.0,1,15.981874348857048,557.2185916243761,1
C04053,0.0,0.0,19.0,1,7.998171590528415,395.1966057307296,1
C04054,0.0,0.0,43.0,1,52.137005466987596,246.9948308675904,1
C04055,0.0,1.0,11.0,1,31.14487690830075,103.5133561702678,1
C04056,0.0,0.0,13.0,1,85.38450056945943,205.02898644519843,1
C04057,0.0,0.0,40.0,1,21.51464798934457,186.5679430591483,1
C04058,0.0,0.0,48.0,1,19.6715551207211,352.65945097533853,1
C04059,0.0,0.0,8.0,1,111.04187638673372,263.24181755647544,1
C04060,0.0,1.0,0.0,1,146.62899725323874,132.75830046329855,1
C04061,0.0,0.0,67.0,1,16.04661257993536,136.92916344512105,1
C04062,0.0,0.0,41.0,1,13.293590859383837,380.62373186870246,1
C04063,0.0,0.0,12.0,1,76.15390923957611,489.77695222469913,1
C04064,0.0,0.0,45.0,1,13.857703140826292,239.78518430700197,1
C04065,0.0,1.0,54.0,1,14.826383684533978,10.602183537865907,1
C04066,0.0,0.0,40.0,1,15.386439563687135,260.24580299862333,1
C04067,0.0,0.0,62.0,1,12.009361638117177,436.54418865958706,1
C04068,0.0,0.0,68.0,1,14.806550302678108,186.551370870334,1
C04069,0.0,1.0,56.0,1,1.8749104550799642,63.49802591218593,1
C04070,0.0,0.0,37.0,1,20.26705505187416,313.4686341819359,1
C04071,0.0,0.0,45.0,1,18.695749564003254,563.4653227458032,1
C04072,0.0,0.0,32.0,1,30.238727705940786,813.4640466905565,1
C04073,0.0,0.0,13.0,1,61.93058628961287,955.2505620586267,1
C04074,0.0,0.0,18.0,1,22.793818996953025,738.1082544394694,1
C04075,0.0,0.0,6.0,1,86.9224204576944,549.6398404683185,1
C04076,0.0,0.0,4.0,1,70.45072551322426,429.4230003020296,1
C04077,0.0,0.0,15.0,1,93.49923169534544,437.84046426381735,1
C04078,0.0,0.0,0.0,1,158.33385292658778,569.2138711460863,1
C04080,0.0,0.0,0.0,1,608.8798052636457,768.5646817131162,1
C04081,0.0,0.0,0.0,1,374.22849163068787,666.3969463675242,1
C04082,0.0,0.0,0.0,1,175.8978597435874,432.24716929542075,1
C04083,0.0,0.0,0.0,1,195.16878198848144,233.64575878848586,1
C04084,0.0,0.0,10.0,1,71.55024748250939,217.58461764516014,1
C04085,0.0,0.0,12.0,1,55.67666881307217,230.07762550789033,1
C04086,0.0,0.0,21.0,1,22.179111554685257,319.71699288156657,1
C04087,0.0,1.0,0.0,1,187.50334249658715,108.83552274864101,1
C04088,0.0,0.0,14.0,1,72.97417550686752,215.5722303236394,1
C04089,0.0,0.0,6.0,1,114.82485288751579,453.9797373908295,1
C04090,0.0,0.0,2.0,1,151.2333776799903,507.4127437543016,1
C04091,0.0,0.0,8.0,1,111.41539413230825,267.7397294519625,1
C04092,0.0,1.0,15.0,1,35.81316343930159,95.52984783513138,1
C04093,0.0,0.0,20.0,1,41.89056731949087,267.5207299029304,1
C04094,0.0,0.0,0.0,1,188.83578858312148,508.5867250107761,1
C04096,0.0,0.0,0.0,1,676.9830742222371,839.2620753835176,1
C04102,0.0,0.0,4.0,1,48.0812756207245,820.83554589365,1
C04103,0.0,0.0,4.0,1,38.400548573088784,575.6411275853728,1
C04104,0.0,0.0,0.0,1,206.5465868280707,337.5713585791791,1
C04105,0.0,0.0,0.0,1,194.55031261803975,146.78602282992037,1
C04106,0.0,0.0,0.0,1,189.46882025299593,184.76157962993983,1
C04107,0.0,0.0,0.0,1,143.1032674718485,284.6151239318035,1
C04108,0.0,0.0,0.0,1,261.53145676531375,502.86647952918986,1
C04109,0.0,0.0,0.0,1,491.2421608478398,741.4469796940617,1
C04110,0.0,0.0,0.0,1,689.4799941589984,985.7040890453949,1
C04141,0.0,0.0,0.0,1,610.372147819155,2844.5744840562124,1
C04142,0.0,0.0,0.0,1,591.1329099395476,2729.5027855907583,1
C04153,0.0,0.0,4.0,1,94.25625674428359,1013.3066565791869,1
C04154,0.0,0.0,0.0,1,159.57425097381986,864.1104301217545,1
C04155,0.0,0.0,4.0,1,75.28680014891654,769.1445186846988,1
C04156,0.0,0.0,0.0,1,201.74855352434824,749.3195218331299,1
C04157,0.0,0.0,0.0,1,223.7128018953961,679.830332536852,1
C04158,0.0,0.0,4.0,1,33.347401073002885,478.8406725649919,1
C04159,0.0,0.0,6.0,1,100.71971326371256,348.4357880123982,1
C04160,0.0,0.0,0.0,1,182.40851825035298,372.1916267638862,1
C04161,0.0,0.0,0.0,1,220.4822744740454,189.2085098675058,1
C04162,0.0,1.0,0.0,1,158.85306068658528,134.74805281442647,1
C04163,0.0,1.0,2.0,1,85.09461369435675,132.6085000416097,1
C04164,0.0,0.0,0.0,1,250.45840531427763,357.75094921523333,1
C04165,0.0,0.0,6.0,1,118.71179325718009,327.88879590657206,1
C04166,0.0,0.0,28.0,1,73.46130104858685,248.601092622141,1
C04167,0.0,1.0,34.0,1,31.725746931337056,50.0841555676687,1
C04168,0.0,0.0,41.0,1,33.09999709491094,157.25901696322498,1
C04169,0.0,1.0,20.0,1,26.30701000733249,82.85607978413366,1
C04170,0.0,0.0,0.0,1,151.34297505430823,275.3150148277801,1
C04173,0.0,0.0,12.0,1,80.0293822284197,896.7808407181957,1
C04174,0.0,0.0,10.0,1,29.21297593098917,653.5798419642656,1
C04175,0.0,0.0,47.0,1,19.084691780261206,415.719081877754,1
C04176,0.0,0.0,31.0,1,49.96038186005198,208.51402891060124,1
C04177,0.0,0.0,22.0,1,15.79981150766954,197.8227627644993,1
C04178,0.0,0.0,28.0,1,12.20510191278343,270.6607275114681,1
C04179,0.0,0.0,4.0,1,78.73053563035523,388.1698952297131,1
C04180,0.0,0.0,26.0,1,8.959280751741572,594.2175575563682,1
C04181,0.0,0.0,34.0,1,60.782879805755385,729.5250908570449,1
C04182,0.0,0.0,25.0,1,40.14112658377978,581.1859175250561,1
C04183,0.0,0.0,3.0,1,124.55779419153578,354.374357833185,1
C04184,0.0,1.0,31.0,1,20.544638385610433,114.93284209495879,1
C04185,0.0,0.0,23.0,1,29.499096684270846,140.2040247348067,1
C04186,0.0,0.0,29.0,1,75.93686184535441,371.8306372589576,1
C04187,0.0,0.0,20.0,1,10.236888805768384,281.2410036517961,1
C04188,0.0,1.0,4.0,1,127.19160258875911,33.04170303638906,1
C04189,0.0,0.0,0.0,1,188.96090378711335,180.42032257953326,1
C04190,0.0,0.0,1.0,1,134.09067767802907,236.57051432388315,1
C04191,0.0,0.0,21.0,1,35.920968460186835,426.72056161772167,1
C04192,0.0,0.0,19.0,1,8.633307677640694,548.6264220832959,1
C04193,0.0,0.0,34.0,1,36.34125612894444,344.39283193839333,1
C04194,0.0,0.0,36.0,1,20.036996926679937,247.43058495904282,1
C04195,0.0,0.0,55.0,1,29.28183291799157,358.93922334540395,1
C04196,0.0,0.0,35.0,1,40.39309494397482,501.98532398358407,1
C04197,0.0,0.0,32.0,1,20.377251667068652,310.1932475345773,1
C04198,0.0,0.0,51.0,1,69.68076178465815,255.83282849781284,1
C04199,0.0,0.0,28.0,1,21.435296880731812,399.60107789936586,1
C04200,0.0,0.0,27.0,1,55.63646534999206,615.557963785279,1
C04201,0.0,0.0,48.0,1,59.580462536116414,850.3776761537326,1
C04202,0.0,0.0,37.0,1,16.542292605015735,876.0759350556333,1
C04203,0.0,0.0,2.0,1,107.66825106015062,632.3046757236265,1
C04204,0.0,0.0,0.0,1,138.45313164242611,396.3702333681462,1
C04205,0.0,0.0,0.0,1,146.6127128616494,198.51831366067185,1
C04206,0.0,0.0,3.0,1,78.00064275218172,216.1242231149371,1
C04207,0.0,0.0,0.0,1,266.0476605986646,423.09554331781055,1
C04210,0.0,0.0,0.0,1,317.09478992984094,460.4119259740818,1
C04211,0.0,0.0,10.0,1,72.60203493539208,499.6270564908956,1
C04212,0.0,0.0,24.0,1,92.53341249772659,459.13776056610095,1
C04213,0.0,0.0,5.0,1,69.9044237641407,451.17647147607056,1
C04214,0.0,0.0,0.0,1,168.3865427088283,471.32869793743686,1
C04215,0.0,0.0,9.0,1,57.00823979211052,343.485050513946,1
C04216,0.0,0.0,4.0,1,47.89037770023383,166.1571406870806,1
C04217,0.0,0.0,0.0,1,223.92100060539187,249.46825624925626,1
C04218,0.0,0.0,2.0,1,80.15979462265018,462.5164950791361,1
C04219,0.0,0.0,8.0,1,113.99546855676219,331.6692050511672,1
C04220,0.0,0.0,30.0,1,63.39368804712789,173.45977637547333,1
C04221,0.0,0.0,4.0,1,131.40337901235313,274.1753571369704,1
C04222,0.0,0.0,2.0,1,131.02610055561226,426.4179040395864,1
C04225,0.0,0.0,0.0,1,543.4418810356683,1044.9622601845967,1
C04230,0.0,0.0,0.0,1,221.11806373750218,821.9631616215428,1
C04231,0.0,0.0,8.0,1,39.637550465767035,756.542710594927,1
C04232,0.0,0.0,8.0,1,110.72201610866165,571.699318062381,1
C04233,0.0,0.0,23.0,1,67.86163677784774,330.80481350522206,1
C04234,0.0,1.0,12.0,1,95.02354046049618,130.47428483597037,1
C04235,0.0,1.0,6.0,1,65.8589461123651,74.75335263890479,1
C04236,0.0,0.0,10.0,1,88.80003610409773,229.03491260967553,1
C04237,0.0,0.0,0.0,1,246.67440162025142,473.63057192023297,1
C04238,0.0,0.0,0.0,1,373.8013890760777,721.9382564463891,1
C04239,0.0,0.0,0.0,1,477.21070227479095,971.1147067078211,1
C04240,0.0,0.0,0.0,1,638.271579720198,1220.6279945370673,1
C04282,0.0,0.0,0.0,1,150.43050603760608,846.1878584896182,1
C04283,0.0,0.0,4.0,1,58.90289400860927,660.2502154734669,1
C04284,0.0,0.0,4.0,1,80.5326210394008,529.9309409821934,1
C04285,0.0,0.0,8.0,1,119.86356438320381,500.7227350418456,1
C04286,0.0,0.0,0.0,1,139.862211074433,587.8943039061527,1
C04287,0.0,0.0,2.0,1,134.5309154423949,351.5462913078013,1
C04288,0.0,1.0,16.0,1,86.55448223478608,125.31521694350043,1
C04289,0.0,0.0,6.0,1,66.85787976879497,140.5010802213027,1
C04290,0.0,0.0,0.0,1,233.321574261633,310.22683972777276,1
C04291,0.0,0.0,4.0,1,61.01165855635844,220.99588082641077,1
C04292,0.0,0.0,0.0,1,165.43408448649654,185.04028405554288,1
C04293,0.0,0.0,2.0,1,141.47026158262054,185.8815383769067,1
C04294,0.0,1.0,2.0,1,118.7088248447968,103.35908368641866,1
C04295,0.0,0.0,20.0,1,41.121654444694165,175.80129873190478,1
C04296,0.0,0.0,0.0,1,142.8480832024627,241.53859522671897,1
C04297,0.0,0.0,20.0,1,52.514676372444136,349.40884894016983,1
C04299,0.0,0.0,3.0,1,100.12905229947414,423.3483808547746,1
C04300,0.0,0.0,15.0,1,34.08073766817371,610.8658437044793,1
C04301,0.0,0.0,34.0,1,38.011361171841195,831.919651431081,1
C04302,0.0,0.0,2.0,1,155.29570313333613,720.1590739811957,1
C04303,0.0,0.0,0.0,1,218.40252785059235,546.3347689260858,1
C04304,0.0,0.0,14.0,1,21.615601658412235,450.92601126746484,1
C04305,0.0,0.0,16.0,1,25.989388421942873,431.2617145686389,1
C04306,0.0,0.0,8.0,1,90.41361447710912,327.151919872841,1
C04307,0.0,0.0,20.0,1,14.801754127726888,368.6215674826827,1
C04308,0.0,0.0,51.0,1,23.905653490040137,538.2706952364157,1
C04309,0.0,0.0,39.0,1,21.570696404569194,677.5037966714676,1
C04310,0.0,0.0,24.0,1,84.29776033063042,507.4248381775582,1
C04311,0.0,0.0,38.0,1,48.48069377216466,425.3804629914131,1
C04312,0.0,0.0,20.0,1,27.78866376658403,454.89731104628305,1
C04313,0.0,0.0,12.0,1,101.3986907356366,230.3466139426039,1
C04314,0.0,1.0,12.0,1,40.51408062496443,20.60384774657403,1
C04315,0.0,0.0,10.0,1,74.34761552748543,269.79524556430755,1
C04316,0.0,0.0,21.0,1,47.49090405161779,368.63532354371284,1
C04317,0.0,0.0,41.0,1,8.333075915216156,199.55205982626677,1
C04318,0.0,1.0,17.0,1,23.012339774475585,107.76591766138911,1
C04319,0.0,0.0,9.0,1,57.40087549918191,329.25060582768356,1
C04320,0.0,0.0,32.0,1,44.04912349105069,574.6289497287723,1
C04321,0.0,0.0,27.0,1,55.869207435877904,697.9258120211075,1
C04322,0.0,0.0,20.0,1,75.9248429611492,552.0107886336552,1
C04323,0.0,0.0,13.0,1,34.18707567385975,497.32422266623774,1
C04324,0.0,0.0,12.0,1,11.942206519664479,561.2012599176924,1
C04325,0.0,0.0,45.0,1,46.80685039682873,662.1236307045313,1
C04326,0.0,0.0,44.0,1,23.38737113727335,531.6373648065891,1
C04327,0.0,0.0,29.0,1,12.163304858474442,501.8653932875209,1
C04328,0.0,0.0,65.0,1,8.799320810233557,588.3021828115052,1
C04329,0.0,0.0,11.0,1,22.284828685392778,751.884328618389,1
C04330,0.0,0.0,32.0,1,14.051234307458063,953.7088806040705,1
C04331,0.0,0.0,30.0,1,5.853310318886189,864.5891808563662,1
C04332,0.0,0.0,22.0,1,70.99777657142667,616.2910113024856,1
C04333,0.0,0.0,0.0,1,180.04917238169062,370.29011541033424,1
C04334,0.0,1.0,19.0,1,35.24340043164458,139.3374627620184,1
C04335,0.0,0.0,4.0,1,112.48826360265487,163.44750682502038,1
C04336,0.0,0.0,1.0,1,85.64010524136233,230.75126067306536,1
C04339,0.0,0.0,0.0,1,154.33803752727331,213.58501628847915,1
C04340,0.0,0.0,6.0,1,66.11686077427494,288.5595487616779,1
C04341,0.0,0.0,7.0,1,75.26011798512148,495.8978394590325,1
C04342,0.0,0.0,1.0,1,150.16822122449202,696.259542836868,1
C04343,0.0,0.0,20.0,1,14.558797317071317,577.1357848678158,1
C04344,0.0,0.0,2.0,1,136.31232038319274,330.72411746795655,1
C04345,0.0,1.0,10.0,1,37.2387411861988,103.30135320956674,1
C04346,0.0,0.0,4.0,1,97.1316633844555,192.2599731480701,1
C04347,0.0,0.0,19.0,1,70.25590113171437,433.88549753923047,1
C04348,0.0,0.0,14.0,1,95.10013869288163,295.87367343898285,1
C04349,0.0,2.0,2.0,1,113.62185018358582,87.32160714985673,1
C04350,0.0,0.0,10.0,1,95.99576730121609,166.284537905264,1
C04353,0.0,0.0,0.0,1,220.0736336680573,898.683022169786,1
C04354,0.0,0.0,0.0,1,351.44545216851486,1147.8783544433202,1
C04358,0.0,0.0,0.0,1,364.01627964312775,768.3240112036725,1
C04359,0.0,0.0,2.0,1,129.99278861466254,601.710245951935,1
C04360,0.0,0.0,24.0,1,105.17817335838019,508.7127421000728,1
C04361,0.0,0.0,42.0,1,11.70798946489881,529.6433591261314,1
C04362,0.0,0.0,16.0,1,65.27320662470265,479.48850574696445,1
C04363,0.0,0.0,13.0,1,47.60176368174073,370.8111938826685,1
C04364,0.0,0.0,0.0,1,163.43172319103175,319.4358873923879,1
C04365,0.0,0.0,0.0,1,332.51133541502844,385.88627031487863,1
C04366,0.0,0.0,0.0,1,232.52519197732823,566.3719105683939,1
C04367,0.0,0.0,2.0,1,130.67084791686347,785.9046179685281,1
C04368,0.0,0.0,0.0,1,285.43069136943353,1019.5660822171476,1
C04369,0.0,0.0,0.0,1,503.9836318721025,1259.517337503136,1
C04412,0.0,0.0,0.0,1,213.37559209574692,500.1738284040015,1
C04413,0.0,0.0,0.0,1,174.32476399017023,308.33474309235555,1
C04414,0.0,0.0,2.0,1,29.111907501165486,254.88579594662062,1
C04415,0.0,0.0,19.0,1,36.947428807485764,399.8289936370995,1
C04416,0.0,0.0,13.0,1,17.50749873782653,377.99629649249897,1
C04417,0.0,0.0,23.0,1,40.32482556633696,143.64667055517808,1
C04418,0.0,2.0,12.0,1,46.574408525485616,106.72828568751275,1
C04419,0.0,0.0,2.0,1,54.38281862189423,299.8321530977912,1
C04420,0.0,0.0,6.0,1,84.44320744044833,436.4562656009323,1
C04421,0.0,0.0,14.0,1,13.209022740583643,398.71371728958053,1
C04422,0.0,0.0,10.0,1,64.09623941493676,250.44756738447245,1
C04423,0.0,2.0,6.0,1,109.13809097563629,120.98418927236253,1
C04424,0.0,2.0,4.0,1,87.75021987778493,88.29119121899062,1
C04425,0.0,0.0,12.0,1,44.677620124199194,174.49510843224743,1
C04426,0.0,1.0,17.0,1,60.492599750790355,131.27646115751892,1
C04427,0.0,0.0,24.0,1,28.73676144276103,172.01088301959916,1
C04428,0.0,0.0,21.0,1,86.74770288617312,408.5853380878013,1
C04429,0.0,0.0,23.0,1,79.08302504282699,655.207000209448,1
C04430,0.0,0.0,27.0,1,70.16051530611628,838.5640819255295,1
C04431,0.0,0.0,3.0,1,121.10091326235388,598.3663655284048,1
C04432,0.0,0.0,0.0,1,272.6649209085493,371.3420192972225,1
C04433,0.0,0.0,0.0,1,156.5213680934715,206.75464491953997,1
C04434,0.0,0.0,0.0,1,240.7503829015971,269.4440036368806,1
C04435,0.0,1.0,1.0,1,90.78243869745882,97.21240965640102,1
C04436,0.0,0.0,23.0,1,23.948780635129637,195.71339741598723,1
C04437,0.0,0.0,40.0,1,41.99819771481979,438.3574058516776,1
C04438,0.0,0.0,34.0,1,27.08855706507291,556.1335295716262,1
C04439,0.0,0.0,6.0,1,110.73411063384255,328.257634502326,1
C04440,0.0,0.0,8.0,1,114.11322219983727,176.69648130149756,1
C04441,0.0,0.0,14.0,1,98.82280660100665,277.8216581136265,1
C04442,0.0,0.0,0.0,1,191.40279477412864,298.79854834468233,1
C04443,0.0,1.0,31.0,1,20.269032978262388,81.82547056137881,1
C04444,0.0,0.0,17.0,1,90.9599330633102,221.6083093484824,1
C04445,0.0,0.0,0.0,1,171.27382263367107,465.3225525503726,1
C04446,0.0,0.0,8.0,1,2.1840589273332647,379.31915953535014,1
C04447,0.0,0.0,9.0,1,82.45132862423357,340.1110013203039,1
C04448,0.0,0.0,46.0,1,28.894425231259582,460.94247108244986,1
C04449,0.0,0.0,33.0,1,57.08064732712637,658.9843928926468,1
C04450,0.0,0.0,25.0,1,16.064785084563486,883.7719720066856,1
C04451,0.0,0.0,28.0,1,17.308039049554615,784.7454356957761,1
C04452,0.0,0.0,46.0,1,22.142628414956626,747.2890140554598,1
C04453,0.0,0.0,93.0,1,2.8974522498552258,791.2372224627762,1
C04454,0.0,0.0,17.0,1,17.772871819335837,865.9250193751172,1
C04455,0.0,0.0,44.0,1,41.13853337857318,770.7507538114646,1
C04456,0.0,0.0,38.0,1,34.873570069895386,750.5246896818817,1
C04457,0.0,0.0,40.0,1,40.69844710873773,810.8747715542939,1
C04458,0.0,0.0,51.0,1,12.887174048430746,936.3484823848289,1
C04459,0.0,0.0,36.0,1,39.64778241835835,1104.979215092083,1
C04460,0.0,0.0,40.0,1,20.08933991600029,923.3200199953221,1
C04461,0.0,0.0,38.0,1,65.29896095406,696.2901825263087,1
C04462,0.0,0.0,6.0,1,128.95323193783977,492.05708737998947,1
C04463,0.0,0.0,8.0,1,88.93142836025403,352.73266959446335,1
C04464,0.0,0.0,19.0,1,24.289167285772105,349.0684166099011,1
C04465,0.0,1.0,2.0,1,122.97158922167321,104.84695764182831,1
C04466,0.0,1.0,0.0,1,142.71644741988527,105.10687845320219,1
C04467,0.0,0.0,0.0,1,135.16838478900704,302.6713114719385,1
C04468,0.0,1.0,28.0,1,23.095622594240748,65.25317453378399,1
C04469,0.0,0.0,26.0,1,59.3630337577587,204.70962553170213,1
C04470,0.0,0.0,2.0,1,134.4164918349933,452.2765578536245,1
C04471,0.0,0.0,25.0,1,16.121011085211578,701.5711929537274,1
C04472,0.0,0.0,35.0,1,13.169615270027858,657.5871280138981,1
C04473,0.0,0.0,7.0,1,112.01219554195218,456.8517906603144,1
C04474,0.0,0.0,3.0,1,111.26371036716922,331.67195589845204,1
C04475,0.0,0.0,9.0,1,28.58682367103003,369.18696351506463,1
C04476,0.0,0.0,4.0,1,84.07914700865071,536.2758075183353,1
C04477,0.0,0.0,4.0,1,77.21952062647601,311.86787489610265,1
C04478,0.0,1.0,0.0,1,247.61220972531947,102.79824704351594,1
C04482,0.0,0.0,2.0,1,40.21482341386968,910.7255017542492,1
C04483,0.0,0.0,0.0,1,276.94536218589815,1157.3307573070083,1
C04486,0.0,0.0,0.0,1,177.4568633998121,726.5512315248767,1
C04487,0.0,0.0,0.0,1,157.18697734428545,574.1863704093886,1
C04488,0.0,0.0,10.0,1,32.68736631022087,416.51770803195615,1
C04489,0.0,0.0,24.0,1,29.25154070506149,264.9913866442283,1
C04490,0.0,0.0,2.0,1,154.25522764071974,303.2389633392581,1
C04491,0.0,0.0,8.0,1,57.099223342319696,488.55634555136515,1
C04492,0.0,0.0,1.0,1,125.59824619007927,615.8474236972916,1
